license_number,ubi,trade_name,licensee_name,address,suite,city,state,county,zip,privilege,status,phone,is_se
414065,6033488710010003,THE JOINT,,1510 N WENATCHEE AVE,,WENATCHEE,WA,CHELAN,988011157,CANNABIS RETAILER,CLOSED (PERMANENT),4254710283,
414893,6033488710010011,THE JOINT,,9506 19TH AVE SE STE 100,,EVERETT,WA,SNOHOMISH,982083801,CANNABIS RETAILER,ACTIVE (ISSUED),4254710283,
420389,6033025530010006,THE JOINT,,14325 1ST AVE S STE 101,,BURIEN,WA,KING,981683418,CANNABIS RETAILER,ACTIVE (ISSUED),2062255555,
420800,6033526180010004,THE JOINT,,2119 LINCOLN STREET,,BELLINGHAM,WA,WHATCOM,982254147,CANNABIS RETAILER,CLOSED (PERMANENT),3603251201,
420801,6033526180010005,THE JOINT,,9574 OLD HWY 99 NORTH RD,,BURLINGTON,WA,SKAGIT,982336811,CANNABIS RETAILER,CLOSED (PERMANENT),3603251201,
421804,6033531960010004,THE JOINT,,4336 ROOSEVELT WAY NE STE C,,SEATTLE,WA,KING,981054764,CANNABIS RETAILER,CLOSED (PERMANENT),2062854005,
421804,6035602530010008,THE JOINT,,4336 ROOSEVELT WAY NE STE C,,SEATTLE,WA,KING,981054764,CANNABIS RETAILER,ACTIVE (ISSUED),2062833333,
422448,6033488710010007,THE JOINT,,RETAIL TITLE CERTIFICATE,,LAKE STEVENS,WA,SNOHOMISH,982580000,CANNABIS RETAILER,CLOSED (PERMANENT),4254710283,
422448,6033488710010007,THE JOINT,,RETAIL TITLE CERTIFICATE,,LAKE STEVENS,WA,SNOHOMISH,982580000,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,4254710283,
426606,6033488710010008,THE JOINT,,3502 S 74TH ST,,TACOMA,WA,PIERCE,984093912,CANNABIS RETAILER,CLOSED (PERMANENT),4254710283,
434494,6033488710010014,THE JOINT,,7233 SOUTH TACOMA WAY,,TACOMA,WA,PIERCE,98409,CANNABIS RETAILER,ACTIVE (ISSUED),4254710283,
361676,6033594910010005,THE KUSHERY,,16412 TROMBLEY RD,,SNOHOMISH,WA,SNOHOMISH,98290,CANNABIS RETAILER,ACTIVE (ISSUED),2062715468,
415507,6033594840010002,THE KUSHERY,,5626 134TH PL SE STE B,,EVERETT,WA,SNOHOMISH,98208,CANNABIS RETAILER,ACTIVE (ISSUED),4256337515,
415513,6035088960010001,THE KUSHERY,,19258 15TH AVE NE STE B,,LAKE FOREST PARK,WA,KING,981552315,CANNABIS RETAILER,ACTIVE (ISSUED),4252098924,
415517,6033594830010003,THE KUSHERY,,18026 STATE ROUTE 9 SE STE B,,SNOHOMISH,WA,SNOHOMISH,982965330,CANNABIS RETAILER,CLOSED (PERMANENT),3608633256,
420645,6033594880010006,THE KUSHERY,,27206 88TH AVE NW,,STANWOOD,WA,SNOHOMISH,98292,CANNABIS RETAILER,ACTIVE (ISSUED),4256337515,
430774,6035684720010003,THE KUSHERY,,4808 EVERGREEN WAY,SMP - 1,EVERETT,WA,SNOHOMISH,98203,CANNABIS RETAILER,ACTIVE (ISSUED),4252597958,
437800,6033594830010005,THE KUSHERY,,8526 164TH ST SE,,SNOHOMISH,WA,SNOHOMISH,98296,CANNABIS RETAILER,ACTIVE (ISSUED),3608633256,
422632,6035889360010004,THE LINK,,2211 46TH AVE,,LONGVIEW,WA,COWLITZ,98632,CANNABIS RETAILER,ACTIVE (ISSUED),2062000462,
413295,6035727170010002,THE LUCKY LEAF,,RETAIL TITLE CERTIFICATE,,PASCO,WA,FRANKLIN,993010000,CANNABIS RETAILER,CLOSED (PERMANENT),5096194887,
413295,6035727170010002,THE LUCKY LEAF,,RETAIL TITLE CERTIFICATE,,PASCO,WA,FRANKLIN,993010000,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,5096194887,
435362,6035727170010003,THE LUCKY LEAF,,3501 RD 68 STE 104,,PASCO,WA,FRANKLIN,99301,CANNABIS RETAILER,ACTIVE (ISSUED),5096194887,
415303,6035683400010001,THE M STORE,,1503 A E NOB HILL BLVD,,YAKIMA,WA,YAKIMA,989010000,CANNABIS RETAILER,CLOSED (PERMANENT),4252603482,
415216,6034419620010001,THE MARIJUANA MERCANTILE,,8411 SR 92 STE 5,,GRANITE FALLS,WA,SNOHOMISH,98252,CANNABIS RETAILER,ACTIVE (ISSUED),3603227122,
414983,6033520850010002,THE NOVEL TREE,,1817 130TH AVE NE SUITE B,,BELLEVUE,WA,KING,98005,CANNABIS RETAILER,ACTIVE (ISSUED),3609301700,
434843,6046417090010002,THE NOVEL TREE,,3720 KITSAP WAY STE AA,,BREMERTON,WA,KITSAP,98312,CANNABIS RETAILER,ACTIVE (ISSUED),3606162014,
424647,6035688340010006,THE OL' POT SHOPPE,,RETAIL TITLE CERTIFICATE,,YAKIMA,WA,YAKIMA,989088929,CANNABIS RETAILER,CLOSED (PERMANENT),5094065852,
424647,6035688340010006,THE OL' POT SHOPPE,,RETAIL TITLE CERTIFICATE,,YAKIMA,WA,YAKIMA,989088929,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,5094065852,
434994,6032012110010004,THE PACIFIC OUTPOST,,3221 W COURT S,,PASCO,WA,FRANKLIN,99301,CANNABIS RETAILER,ACTIVE (ISSUED),8018422416,
420800,6040339750010001,THE POT SHOP BELLINGHAM,,2119 LINCOLN STREET,,BELLINGHAM,WA,WHATCOM,982254147,CANNABIS RETAILER,CLOSED (PERMANENT),3606710111,
430084,6035652650010003,THE POT SHOP BELLINGHAM,,1321 W BAKERVIEW RD,,BELLINGHAM,WA,WHATCOM,982269691,CANNABIS RETAILER,CLOSED (PERMANENT),3607560000,
413870,6033559500010002,THE REEF,,1107 N CALLOW AVE STE C,,BREMERTON,WA,KITSAP,98312,CANNABIS RETAILER,ACTIVE (ISSUED),2066866362,
421332,6041066530010001,THE REEF,,3405 4TH AVE S,,SEATTLE,WA,KING,981341904,CANNABIS RETAILER,CLOSED (PERMANENT),2066866362,
421708,6044521810010001,THE REEF,,316 N 36TH ST STE B,,SEATTLE,WA,KING,981038953,CANNABIS RETAILER,CLOSED (PERMANENT),2067556345,
426562,6041066530010002,THE REEF,,1525 E OLIVE WAY STE B,,SEATTLE,WA,KING,98122,CANNABIS RETAILER,ACTIVE (ISSUED),2067556345,
432849,6044521810010002,THE REEF,,303 S MICHIGAN ST,,SEATTLE,WA,KING,98108,CANNABIS RETAILER,ACTIVE (ISSUED),2067556345,
412027,6016367550010002,THE RETAIL POT SHOP,,7824 RIVER ROAD E,SUITE B,PUYALLUP,WA,PIERCE,983713886,CANNABIS RETAILER,CLOSED (PERMANENT),2532250200,
414216,6033524760010002,THE ROACH 420,,133 STATE AVE,,BREWSTER,WA,DOUGLAS,988129643,CANNABIS RETAILER,CLOSED (PERMANENT),5094497334,
415343,6033551240010001,THE ROOT CELLAR,,23632 NE STATE ROUTE 3,,BELFAIR,WA,MASON,985288309,CANNABIS RETAILER,ACTIVE (ISSUED),3604348767,
420764,6033581250010004,THE SAGE SHOP,,1096 HWY 153,,METHOW,WA,OKANOGAN,988340000,CANNABIS RETAILER,CLOSED (PERMANENT),5093225286,
430775,6033581250010005,"THE SAGE SHOP, LLC",,33607 US HIGHWAY 97 STE B,,OROVILLE,WA,OKANOGAN,98844,CANNABIS RETAILER,ACTIVE (ISSUED),5093225286,
413773,6034102670010001,THE SLOW BURN,,4101 MAIN STREET,,UNION GAP,WA,YAKIMA,98903,CANNABIS RETAILER,ACTIVE (ISSUED),5099610810,
414470,6033571300010002,THE SLOW BURN,,1151 MARKET ST,,UNION GAP,WA,YAKIMA,989030000,CANNABIS RETAILER,CLOSED (PERMANENT),5099616719,
414470,6034102670010002,THE SLOW BURN,,1151 MARKET ST,,UNION GAP,WA,YAKIMA,98903,CANNABIS RETAILER,ACTIVE (ISSUED),5099610810,
414996,6034139420010001,THE SLOW BURN,,RETAIL TITLE CERTIFICATE,,WEST RICHLAND,WA,BENTON,993535066,CANNABIS RETAILER,CLOSED (PERMANENT),5093140968,
414996,6034139420010001,THE SLOW BURN,,RETAIL TITLE CERTIFICATE,,WEST RICHLAND,WA,BENTON,993535066,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,5093140968,
415185,6033625930010001,THE SLOW BURN,,304 W SEATTLE AVE STE F,,MOXEE,WA,YAKIMA,98936,CANNABIS RETAILER,CLOSED (PERMANENT),5099610810,
415185,6033625930010001,THE SLOW BURN,,304 W SEATTLE AVE STE F,,MOXEE,WA,YAKIMA,989360000,CANNABIS RETAILER,CLOSED (PERMANENT),5099610810,
415185,6034102670010005,THE SLOW BURN,,304 W SEATTLE AVE STE F,,MOXEE,WA,YAKIMA,98936,CANNABIS RETAILER,ACTIVE (ISSUED),5099610810,
412494,6033500580010001,THE STASH BOX,,3108 A ST SE STE F & G,,AUBURN,WA,KING,980028811,CANNABIS RETAILER,ACTIVE (ISSUED),2537970959,
422944,6047020050010001,THE STATION NW LL/TRADE- THE STATION,,1514 W UNIVERSITY WAY,,ELLENSBURG,WA,KITTITAS,98926,CANNABIS RETAILER,ACTIVE (ISSUED),3607910112,
414716,6033576000010002,THE TOP SHELF,,1305 S HAYFORD RD STE A,,AIRWAY HEIGHTS,WA,SPOKANE,992245276,CANNABIS RETAILER,CLOSED (PERMANENT),5099444350,
414716,6042761450010001,THE TOP SHELF,,1305 S HAYFORD RD STE A,,AIRWAY HEIGHTS,WA,SPOKANE,99224,CANNABIS RETAILER,ACTIVE (ISSUED),5094741050,
413570,6047312080010001,THE VAULT,,11013 LAKE CITY WAY NE,,SEATTLE,WA,KING,98125,CANNABIS RETAILER,ACTIVE (ISSUED),4252488559,
413926,6034686340010001,THE VAULT,,207 E SPRAGUE AVE UNIT 213,,SPOKANE,WA,SPOKANE,992020000,CANNABIS RETAILER,CLOSED (PERMANENT),4252488559,
426050,6034686340010003,THE VAULT,,2720 E 29TH AVE,,SPOKANE,WA,SPOKANE,99223,CANNABIS RETAILER,ACTIVE (ISSUED),4252488559,
088920,6033553980010005,THE VAULT CANNABIS,,1323 E PIONEER HWY,,STANWOOD,WA,SNOHOMISH,98292,CANNABIS RETAILER,ACTIVE (ISSUED),4252488559,
414829,6035990340010001,THE VAULT CANNABIS,,9626 32ND ST SE,,LAKE STEVENS,WA,SNOHOMISH,98205,CANNABIS RETAILER,ACTIVE (ISSUED),4252488559,
420619,6033553980010004,THE VAULT CANNABIS,,11701 HIGHWAY 99,,EVERETT,WA,SNOHOMISH,982044809,CANNABIS RETAILER,CLOSED (PERMANENT),4252488559,
421658,6030389270010002,THE WASHINGTON STATE CANNABIS GROUP,,8606 PRESTON FALL CITY RD SE,,PRESTON,WA,KING,980500000,CANNABIS RETAILER,CLOSED (PERMANENT),2535834309,
414712,6033599480010001,THE WEED SHACK,,2294 STATE ROUTE 109,,HOQUIAM,WA,GRAYS HARBOR,985500000,CANNABIS RETAILER,CLOSED (PERMANENT),2539059448,
422457,6035727160010002,THE WEED SHOP,,25171 SR 525 #2,#2,GREENBANK,WA,ISLAND,982530000,CANNABIS RETAILER,CLOSED (PERMANENT),3235483643,
414868,6056620900010002,THE WEST SEATTLE MARIJUANA STORE,,10825 MYERS WAY S,,SEATTLE,WA,KING,98168,CANNABIS RETAILER,CLOSED (PERMANENT),2063355857,
421918,6033530980010007,THE WORLD FAMOUS CANNABIS STORE,,8962 BEAVER VALLEY RD,,CHIMACUM,WA,JEFFERSON,983258702,CANNABIS RETAILER,CLOSED (PERMANENT),3607316611,
420812,6042871740010001,THE ZEN DEN,,257 ENGH RD,,OMAK,WA,OKANOGAN,988419472,CANNABIS RETAILER,CLOSED (PERMANENT),5096990471,
415115,6033594140010002,THEOREM,,6323 NE BOTHEL WAY,,KENMORE,WA,KING,980280000,CANNABIS RETAILER,CLOSED (PERMANENT),2066418344,
415115,6047857580010001,THEOREM CANNABIS,,6323 NE BOTHEL WAY,,KENMORE,WA,KING,980288940,CANNABIS RETAILER,CLOSED (PERMANENT),2069728500,
433824,6047857580010002,THEOREM CANNABIS,,6251 NE BOTHELL WAY STE 100,,KENMORE,WA,KING,98028,CANNABIS RETAILER,ACTIVE (ISSUED),4254066797,
414074,6033423140010001,THRIVE,,2526 E HILLSBORO ST,STE A,PASCO,WA,FRANKLIN,993010000,CANNABIS RETAILER,CLOSED (PERMANENT),5098604315,
415183,6033625650010001,"TJ'S CANNABIS BUDS, EDIBLES, OILS & MORE",,1428 OLYMPIC HWY S,STE A,SHELTON,WA,MASON,985840000,CANNABIS RETAILER,CLOSED (PERMANENT),3604272990,
433175,6035502430010002,"TJ'S CANNABIS BUDS, EDIBLES, OILS & MORE",,3005 NORTHVIEW CIR UNIT 1,,SHELTON,WA,MASON,98584,CANNABIS RETAILER,ACTIVE (ISSUED),3604272990,
415183,6035502430010001,"TJ'S CANNABIS BUDS, OILS, AND MORE",,1428 OLYMPIC HWY S STE A,,SHELTON,WA,MASON,985840000,CANNABIS RETAILER,CLOSED (PERMANENT),3604272990,
400209,6033519780010001,TOKEN HERB,,837 A CRESCENT BEACH RD,,EASTSOUND,WA,SAN JUAN,982451695,CANNABIS RETAILER,CLOSED (PERMANENT),3603766900,
417486,6026266680010005,TOKER FRIENDLY,,1515 S LYONS RD  STE B,STE B,AIRWAY HEIGHTS,WA,SPOKANE,990010000,CANNABIS RETAILER,CLOSED (PERMANENT),5099946599,
417486,6034472620010002,TOKER FRIENDLY,,1515 S LYONS RD  STE B,STE B,AIRWAY HEIGHTS,WA,SPOKANE,99001,CANNABIS RETAILER,ACTIVE (ISSUED),5092448728,
421846,6049183370010001,TOP BEARD LLC,,RETAIL TITLE CERTIFICATE,,RICHLAND,WA,BENTON,993520000,RETAIL CERTIFICATE HOLDER,ACTIVE TITLE CERTIFICATE,4049851766,
421846,6049183370010001,TOP BEARD LLC,,RETAIL TITLE CERTIFICATE,,RICHLAND,WA,BENTON,993520000,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,4049851766,
414513,6033560240010003,TOP CAT ENTERPRISES,,RETAIL TITLE CERTIFICATE,,MARYSVILLE,WA,SNOHOMISH,982717808,CANNABIS RETAILER,CLOSED (PERMANENT),2534489170,
414513,6033560240010003,TOP CAT ENTERPRISES,,RETAIL TITLE CERTIFICATE,,MARYSVILLE,WA,SNOHOMISH,982717808,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,2534489170,
413782,6043160690010002,TOP SHELF 420,,3015 PACIFIC AVE SE,,OLYMPIA,WA,THURSTON,98501,CANNABIS RETAILER,ACTIVE (ISSUED),2534057153,
414256,6033505750010001,TOP SHELF CANNABIS,,3863 HANNEGAN RD,,BELLINGHAM,WA,WHATCOM,982269103,CANNABIS RETAILER,CLOSED (PERMANENT),3602243735,
413369,6034203350010001,TREEHOUSE CLUB,,14421 E TRENT AVE,SMP - 1,SPOKANE VALLEY,WA,SPOKANE,99216,CANNABIS RETAILER,ACTIVE (ISSUED),5094132169,
415234,6033531960010003,TRICHOME & CALYX CORP.,,3845 BRIDGE WAY N,,SEATTLE,WA,KING,981030000,CANNABIS RETAILER,CLOSED (PERMANENT),7138760850,
352400,6031373140010007,TRIPLE C COLLECTIVE,,2708 6TH AVE,,TACOMA,WA,PIERCE,984067213,CANNABIS RETAILER,CLOSED (PERMANENT),2535074725,
420785,6031373140010008,TRIPLE C COLLECTIVE,,5917 N 26TH ST STE A,,TACOMA,WA,PIERCE,984072359,CANNABIS RETAILER,CLOSED (PERMANENT),2532675428,
413529,6033550270010001,TRIPPY HIPPIE CANNABIS CO.,,794 KENTUCKY ST,,BELLINGHAM,WA,WHATCOM,98225,CANNABIS RETAILER,ACTIVE (ISSUED),2088192110,
414871,6033568870010002,TROVE MEDICAL AND RECREATIONAL,,218 N SAMISH WAY STE 103,,BELLINGHAM,WA,WHATCOM,98225,CANNABIS RETAILER,ACTIVE (ISSUED),3603933459,
407950,6035599710010003,TRU GREENTHUMB,,1254 MT SAINT HELENS WAY NE ST,,CASTLE ROCK,WA,COWLITZ,986119012,CANNABIS RETAILER,CLOSED (PERMANENT),3608134545,
421929,6035599710010002,TRU GREENTHUMB,,1350 ATLANTIC AVE,,WOODLAND,WA,COWLITZ,986748457,CANNABIS RETAILER,CLOSED (PERMANENT),3607314157,
445850,6060005880010003,TRU GREENTHUMB,,1254 MT SAINT HELENS WAY NE ST,,CASTLE ROCK,WA,COWLITZ,986119012,CANNABIS RETAILER,ACTIVE (ISSUED),3608659640,
414345,6035352180010001,UNCLE ANDO'S WURLD OF WEED,,401 SOUTH BOONE,,ABERDEEN,WA,GRAYS HARBOR,985208508,CANNABIS RETAILER,CLOSED (PERMANENT),4255036116,
415045,6033578790010001,UNCLE ANDO'S WURLD OF WEED,,1905 JOHNSON RD STE A,,CENTRALIA,WA,LEWIS,98531,CANNABIS RETAILER,ACTIVE (ISSUED),3602813921,
413996,6045980960010003,UNCLE IKE'S,,1411 E OLIVE WAY,,SEATTLE,WA,KING,98122,CANNABIS RETAILER,ACTIVE (ISSUED),2068515555,
414533,6034095790010001,UNCLE IKE'S,,2310 EAST UNION ST,,SEATTLE,WA,KING,981222966,CANNABIS RETAILER,CLOSED (PERMANENT),2065055555,
414533,6045980960010001,UNCLE IKE'S,,2310 EAST UNION ST,,SEATTLE,WA,KING,98122,CANNABIS RETAILER,ACTIVE (ISSUED),2068515555,
420793,6045980960010004,UNCLE IKE'S,,11064 LAKE CITY WAY NE  STE 6,STE 6,SEATTLE,WA,KING,981256730,CANNABIS RETAILER,CLOSED (PERMANENT),2064203784,
421141,6035545560010001,UNCLE IKE'S,,501 15TH AVE E,,SEATTLE,WA,KING,981120000,CANNABIS RETAILER,CLOSED (PERMANENT),2063915510,
421141,6045980960010002,UNCLE IKE'S,,501 15TH AVE E,,SEATTLE,WA,KING,98112,CANNABIS RETAILER,ACTIVE (ISSUED),2068515555,
421514,6045980960010005,UNCLE IKE'S,,9822 15TH AVE SW,,SEATTLE,WA,KING,98106,CANNABIS RETAILER,ACTIVE (ISSUED),2068515555,
433474,6045980960010006,UNCLE IKE'S,,11306 LAKE CITY WAY NE,,SEATTLE,WA,KING,98125,CANNABIS RETAILER,ACTIVE (ISSUED),2068515555,
421514,6035617000010001,UNCLE IKES,,9822 15TH AVE SW STE B,,SEATTLE,WA,KING,981062850,CANNABIS RETAILER,CLOSED (PERMANENT),2063915510,
420793,6044226530010001,UNCLE IKES 5 LLC,,11064 LAKE CITY WAY NE  STE 6,STE 6,SEATTLE,WA,KING,981256730,CANNABIS RETAILER,CLOSED (PERMANENT),2064203784,
431706,6053197780010001,UNCLE WILLIE'S CANNABIS,,508 ALLEN ST UNIT A,,KELSO,WA,COWLITZ,98626,CANNABIS RETAILER,ACTIVE (ISSUED),6232382028,
415325,6042287520010001,UNIVERSAL HOLDINGS LLC,,12230 AURORA AVE N STE B,,SEATTLE,WA,KING,981338033,CANNABIS RETAILER,CLOSED (PERMANENT),4256985381,
415010,6033850920010001,URBAN BUD,,112 S 24TH ST,,TACOMA,WA,PIERCE,984022904,CANNABIS RETAILER,CLOSED (PERMANENT),2533271572,
362444,6035684740010001,V.S.W.,,13014 WA-99,,EVERETT,WA,SNOHOMISH,982040000,CANNABIS RETAILER,CLOSED (PERMANENT),2062715468,
414454,6046424930010001,VASHON ROOTS,,19001 VASHON HIGHWAY SOUTHWEST,,VASHON ISLAND,WA,KING,980700000,CANNABIS RETAILER,CLOSED (PERMANENT),2062612916,
414454,6043539840010002,VASHON TIMES,,19001 VASHON HWY SW,,VASHON,WA,KING,980705214,CANNABIS RETAILER,ACTIVE (ISSUED),2069308577,
420619,6032036520010002,VAULT CANNABIS,,11701 HIGHWAY 99,,EVERETT,WA,SNOHOMISH,982044809,CANNABIS RETAILER,CLOSED (PERMANENT),4252488559,
415534,6033593680010003,VELA,,1944 1ST AVE S #100,,SEATTLE,WA,KING,981341406,CANNABIS RETAILER,CLOSED (PERMANENT),2069728500,
420793,6033593680010005,VELA,,11064 LAKE CITY WAY NE,STE 6,SEATTLE,WA,KING,981256730,CANNABIS RETAILER,CLOSED (PERMANENT),2067907446,
415287,6027085610010002,VELICAHN,,15804 HWY 99,,LYNNWOOD,WA,SNOHOMISH,980871426,CANNABIS RETAILER,CLOSED (PERMANENT),4254441575,
431909,6046557890010002,VIBE CANNABIS CO.,,311 OAK ST,,KELSO,WA,COWLITZ,986262303,CANNABIS RETAILER,CLOSED (PERMANENT),5093938023,
434798,6046557890010003,VIBE CANNABIS CO.,,406 OAK ST,,KELSO,WA,COWLITZ,986262306,CANNABIS RETAILER,CLOSED (PERMANENT),5093938023,
415445,6033597170010003,W.C.W. ENTERPRISES,,3708 MT BAKER HWY,,EVERSON,WA,WHATCOM,98247,CANNABIS RETAILER,ACTIVE (ISSUED),2063557279,
422399,6035684720010002,W.V.S. LLC,,RETAIL TITLE CERTIFICATE,,EVERETT,WA,SNOHOMISH,982043757,CANNABIS RETAILER,CLOSED (PERMANENT),2062715468,
422399,6035684720010002,W.V.S. LLC,,RETAIL TITLE CERTIFICATE,,EVERETT,WA,SNOHOMISH,982043757,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,2062715468,
415641,6033593720010003,WALLA WALLA CANNABIS COMPANY,,927 W MAIN ST,,WALLA WALLA,WA,WALLA WALLA,99362,CANNABIS RETAILER,ACTIVE (ISSUED),5098764946,
414011,6033374760010001,WALLA WALLA WEEDERY,,207 S 9TH AVE,,WALLA WALLA,WA,WALLA WALLA,993622700,CANNABIS RETAILER,CLOSED (PERMANENT),5098764279,
425273,6033374760010003,WALLA WALLA WEEDERY,,728 IRENE ST,,WALLA WALLA,WA,WALLA WALLA,993621604,CANNABIS RETAILER,CLOSED (PERMANENT),5098764279,
434392,6033374760010004,WALLA WALLA WEEDERY,,1603 E ISAACS AVE,,WALLA WALLA,WA,WALLA WALLA,99362,CANNABIS RETAILER,ACTIVE (ISSUED),5098764279,
414128,6033557220010003,WASHINGTON GREEN LEAF,,RETAIL TITLE CERTIFICATE,,CENTRALIA,WA,LEWIS,985319649,CANNABIS RETAILER,CLOSED (PERMANENT),4253124423,
414128,6033557220010003,WASHINGTON GREEN LEAF,,RETAIL TITLE CERTIFICATE,,CENTRALIA,WA,LEWIS,985319649,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,4253124423,
420382,6031478630010002,WASHINGTON O G,,5300 17TH AVE NW   STE B,,SEATTLE,WA,KING,981073815,CANNABIS RETAILER,CLOSED (PERMANENT),3038295712,
431327,6031478630010009,"WASHINGTON O G, LLC",,2114 WESTERN AVE STE B,,SEATTLE,WA,KING,98121,CANNABIS RETAILER,ACTIVE (ISSUED),3038295712,
415148,6035688340010001,WASHINGTON RETAIL PARTNERS,,591 STATE RTE 821  STE B,STE B,YAKIMA,WA,YAKIMA,989019396,CANNABIS RETAILER,CLOSED (PERMANENT),5094065852,
422602,6035688340010005,WASHINGTON RETAIL PARTNERS LLC,,RETAIL TITLE CERTIFICATE,,KENNEWICK,WA,BENTON,993360000,CANNABIS RETAILER,CLOSED (PERMANENT),2067697115,
422602,6035688340010005,WASHINGTON RETAIL PARTNERS LLC,,RETAIL TITLE CERTIFICATE,,KENNEWICK,WA,BENTON,993360000,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,2067697115,
414559,6035859930010003,WASHINGTON STATE CANNABIS COMPANY,,2415 ROBERTSON DRIVE,,RICHLAND,WA,BENTON,993545310,CANNABIS RETAILER,CLOSED (PERMANENT),2066607221,
414559,6048933590010001,WASHINGTON STATE CANNABIS COMPANY,,RETAIL TITLE CERTIFICATE,,RICHLAND,WA,BENTON,993545310,CANNABIS RETAILER,CLOSED (PERMANENT),2064801600,
414559,6048933590010001,WASHINGTON STATE CANNABIS COMPANY,,RETAIL TITLE CERTIFICATE,,RICHLAND,WA,BENTON,993545310,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,2064801600,
422752,6014453860010002,WAYNE SEMINOFF COMPANY,,RETAIL TITLE CERTIFICATE,,KENNEWICK,WA,BENTON,983360000,CANNABIS RETAILER,CLOSED (PERMANENT),5039396724,
422752,6014453860010002,WAYNE SEMINOFF COMPANY,,RETAIL TITLE CERTIFICATE,,KENNEWICK,WA,BENTON,983360000,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,5039396724,
414995,6034044400010001,WE'RE JUST BUDS,,1340 SE BISHOP BLVD STE A,,PULLMAN,WA,WHITMAN,991636409,CANNABIS RETAILER,CLOSED (PERMANENT),5093349470,
409509,6034797720010002,WEST CHOICE,,2805 6TH AVE,,TACOMA,WA,PIERCE,984066707,CANNABIS RETAILER,CLOSED (PERMANENT),2532250200,
413987,6034797720010001,WEST CHOICE,,5209 POINT FOSDICK DR NW #202,,GIG HARBOR,WA,PIERCE,983350000,CANNABIS RETAILER,CLOSED (PERMANENT),2532250200,
422753,6027978130010001,"WEST COAST ENGINE DESIGN, LLC",,14500 468TH AVE SE STE B,,NORTH BEND,WA,KING,980450000,CANNABIS RETAILER,CLOSED (PERMANENT),4257667077,
430952,6027978130010003,"WEST COAST ENGINE DESIGN, LLC",,45120 SE NORTH BEND WAY STE B,,NORTH BEND,WA,KING,980459065,CANNABIS RETAILER,CLOSED (PERMANENT),4256437780,
421707,6040313940010001,WESTERN BUD,,1401 IOWA ST,,BELLINGHAM,WA,WHATCOM,98229,CANNABIS RETAILER,ACTIVE (ISSUED),2063624444,
422037,6040551410010001,WESTERN BUD,,20291 SR 20 UNIT 2,,BURLINGTON,WA,SKAGIT,94140,CANNABIS RETAILER,ACTIVE (ISSUED),2063624444,
422166,6040676660010001,WESTERN BUD,,20291 STATE ROUTE 20 UNIT C,,BURLINGTON,WA,SKAGIT,982238727,CANNABIS RETAILER,CLOSED (PERMANENT),2062097254,
426849,6040676660010002,WESTERN BUD,,6186 STATE ROUTE 20 STE B,,ANACORTES,WA,SKAGIT,98221,CANNABIS RETAILER,ACTIVE (ISSUED),2063624444,
412466,6030740190010003,WESTSIDE420 RECREATIONAL,,4503 OCEAN BEACH HWY STE 103,,LONGVIEW,WA,COWLITZ,98632,CANNABIS RETAILER,ACTIVE (ISSUED),3604235261,
417511,6033727020010002,WHIDBEY ISLAND CANNABIS CO.,,5826 S KRAMER RD,STE A,LANGLEY,WA,ISLAND,982600000,CANNABIS RETAILER,CLOSED (PERMANENT),3603216151,
417511,6033727020010005,WHIDBEY ISLAND CANNABIS CO.,,5826 S KRAMER RD STE A,,LANGLEY,WA,ISLAND,982609236,CANNABIS RETAILER,CLOSED (PERMANENT),3603216151,
423993,6033727020010003,WHIDBEY ISLAND CANNABIS CO.,,1860 SCOTT RD,,FREELAND,WA,ISLAND,982499430,CANNABIS RETAILER,CLOSED (PERMANENT),3603216151,
423993,6033727020010006,WHIDBEY ISLAND CANNABIS CO.,,1860 SCOTT RD,,FREELAND,WA,ISLAND,982499430,CANNABIS RETAILER,CLOSED (PERMANENT),3603216151,
417511,6030822690010002,WHIDBEY ISLAND CANNABIS COMPANY,,5826 S KRAMER RD STE A AND D,,LANGLEY,WA,ISLAND,982600000,CANNABIS RETAILER,CLOSED (PERMANENT),3603216151,
423993,6048648240010001,WHIDBEY RETAIL GROUP,,1860 SCOTT RD,,FREELAND,WA,ISLAND,98249,CANNABIS RETAILER,ACTIVE (ISSUED),3603216151,
414398,6033537490010003,WHITE RABBIT RETAIL,,15928 HWY 99,,LYNNWOOD,WA,SNOHOMISH,98087,CANNABIS RETAILER,ACTIVE (ISSUED),4257454242,
441470,6059199680010002,WONDER WEED,,6302 N DIVISION ST STE A,,SPOKANE,WA,SPOKANE,992083934,CANNABIS RETAILER,ACTIVE (ISSUED),4065465411,
